HGNC ID	Approved symbol	Ensembl gene ID	Ensembl ID(supplied by Ensembl)	NCBI Gene ID(supplied by NCBI)
HGNC:33648	MIR888	ENSG00000216005	ENSG00000216005	100126306
HGNC:33651	MIR889	ENSG00000216099	ENSG00000216099	100126345
HGNC:33644	MIR890	ENSG00000216075	ENSG00000216075	100126303
HGNC:33635	MIR891A	ENSG00000216056	ENSG00000216056	100126341
HGNC:33645	MIR891B	ENSG00000216064	ENSG00000216064	100126304
HGNC:33639	MIR892A	ENSG00000215943	ENSG00000215943	100126342
HGNC:33649	MIR892B	ENSG00000216098	ENSG00000216098	100126307
HGNC:50194	MIR892C		ENSG00000252219	102466721
HGNC:33670	MIR920	ENSG00000216192	ENSG00000216192	100126320
HGNC:33671	MIR921	ENSG00000215952	ENSG00000215952	100126349
HGNC:33672	MIR922	ENSG00000284146	ENSG00000284146	100126321
HGNC:33673	MIR923			
HGNC:33674	MIR924		ENSG00000283615	100126323
HGNC:44332	MIR924HG		ENSG00000267374	647946
HGNC:33676	MIR933	ENSG00000215973	ENSG00000215973	100126350
HGNC:33677	MIR934	ENSG00000216060	ENSG00000216060	100126324
HGNC:33678	MIR935	ENSG00000284583	ENSG00000284583	100126325
HGNC:33679	MIR936	ENSG00000283788	ENSG00000283788	100126326
HGNC:33680	MIR937	ENSG00000284224	ENSG00000284224	100126338
HGNC:33681	MIR938	ENSG00000216035	ENSG00000216035	100126327
HGNC:33682	MIR939	ENSG00000284310	ENSG00000284310	100126351
HGNC:33683	MIR940		ENSG00000284346	100126328
HGNC:33684	MIR941-1		ENSG00000283206	100126329
HGNC:33685	MIR941-2		ENSG00000216141	100126339
HGNC:33686	MIR941-3		ENSG00000283513	100126352
HGNC:33687	MIR941-4		ENSG00000216195	100126330
HGNC:50845	MIR941-5		ENSG00000275842	103504732
HGNC:33688	MIR942	ENSG00000215930	ENSG00000215930	100126331
HGNC:33689	MIR943	ENSG00000284587	ENSG00000284587	100126332
HGNC:33690	MIR944	ENSG00000216058	ENSG00000216058	100126340
HGNC:35259	MIR1178	ENSG00000283768	ENSG00000283768	100302274
HGNC:35260	MIR1179	ENSG00000221630	ENSG00000221630	100302235
HGNC:35261	MIR1180	ENSG00000221540	ENSG00000221540	100302256
HGNC:35262	MIR1181	ENSG00000284268	ENSG00000284268	100302213
HGNC:35263	MIR1182	ENSG00000283799	ENSG00000283799	100302132
HGNC:35264	MIR1183	ENSG00000221783	ENSG00000221783	100302122
HGNC:35265	MIR1184-1	ENSG00000221533	ENSG00000221533	100302111
HGNC:38211	MIR1184-2		ENSG00000221190	100422985
HGNC:38389	MIR1184-3		ENSG00000221603	100422977
HGNC:35257	MIR1185-1	ENSG00000221525	ENSG00000221525	100302157
HGNC:35254	MIR1185-2	ENSG00000221614	ENSG00000221614	100302209
HGNC:38247	MIR1193	ENSG00000221036	ENSG00000221036	100422837
HGNC:35376	MIR1197	ENSG00000221745	ENSG00000221745	100302250
HGNC:50081	MIR1199		ENSG00000284081	102466515
HGNC:35266	MIR1200	ENSG00000221325	ENSG00000221325	100302113
HGNC:35267	MIR1201			
HGNC:35268	MIR1202	ENSG00000221456	ENSG00000221456	100302259
HGNC:35269	MIR1203	ENSG00000221739	ENSG00000221739	100302211
HGNC:37059	MIR1204	ENSG00000283710	ENSG00000283710	100302185
HGNC:35271	MIR1205	ENSG00000221771	ENSG00000221771	100302161
HGNC:35272	MIR1206		ENSG00000283200	100302170
HGNC:35273	MIR1207	ENSG00000221176	ENSG00000221176	100302175
HGNC:35274	MIR1208	ENSG00000221261	ENSG00000221261	100302281
HGNC:33923	MIR1224	ENSG00000221120	ENSG00000221120	100187716
HGNC:33931	MIR1225	ENSG00000221656	ENSG00000221656	100188847
HGNC:33922	MIR1226	ENSG00000221585	ENSG00000221585	100302232
HGNC:33932	MIR1227	ENSG00000221411	ENSG00000221411	100302283
HGNC:33928	MIR1228	ENSG00000221365	ENSG00000221365	100302201
HGNC:33924	MIR1229	ENSG00000221394	ENSG00000221394	100302156
HGNC:33921	MIR1231	ENSG00000221028	ENSG00000221028	100302158
HGNC:33929	MIR1233-1	ENSG00000221649	ENSG00000221649	100302160
HGNC:38277	MIR1233-2	ENSG00000221065	ENSG00000221065	100422845
HGNC:33926	MIR1234		ENSG00000284139	100302196
HGNC:33925	MIR1236	ENSG00000284446	ENSG00000284446	100302242
HGNC:33927	MIR1237	ENSG00000221273	ENSG00000221273	100302280
HGNC:33933	MIR1238	ENSG00000221410	ENSG00000221410	100302226
HGNC:35304	MIR1243		ENSG00000283193	100302188
HGNC:35310	MIR1244-1		ENSG00000284378	100302285
HGNC:38321	MIR1244-2		ENSG00000283498	100422885
HGNC:38390	MIR1244-3		ENSG00000283429	100422872
HGNC:50831	MIR1244-4		ENSG00000283475	103504734
HGNC:35311	MIR1245A	ENSG00000221502	ENSG00000221502	100302219
HGNC:41794	MIR1245B		ENSG00000283238	100616324
HGNC:35312	MIR1246		ENSG00000283203	100302142
HGNC:35313	MIR1247	ENSG00000283857	ENSG00000283857	100302145
HGNC:35314	MIR1248		ENSG00000283958	100302143
HGNC:35315	MIR1249	ENSG00000221598	ENSG00000221598	100302149
HGNC:35316	MIR1250	ENSG00000221025	ENSG00000221025	100302229
HGNC:35317	MIR1251	ENSG00000221479	ENSG00000221479	100302289
HGNC:35365	MIR1252	ENSG00000221788	ENSG00000221788	100302136
HGNC:35318	MIR1253	ENSG00000221200	ENSG00000221200	100302208
HGNC:35319	MIR1254-1			
HGNC:41770	MIR1254-2			
HGNC:35320	MIR1255A	ENSG00000221265	ENSG00000221265	100302193
HGNC:35366	MIR1255B1		ENSG00000283207	100313806
HGNC:35367	MIR1255B2	ENSG00000221545	ENSG00000221545	100313835
HGNC:35321	MIR1256	ENSG00000221808	ENSG00000221808	100302155
HGNC:35322	MIR1257	ENSG00000284193	ENSG00000284193	100302168
HGNC:35323	MIR1258	ENSG00000221240	ENSG00000221240	100302172
HGNC:35324	MIR1259			
HGNC:35325	MIR1260A	ENSG00000221754	ENSG00000221754	100302236
HGNC:38258	MIR1260B		ENSG00000266192	100422991
HGNC:35327	MIR1261	ENSG00000221586	ENSG00000221586	100302228
HGNC:35328	MIR1262	ENSG00000221203	ENSG00000221203	100302279
HGNC:35329	MIR1263	ENSG00000221251	ENSG00000221251	100302148
HGNC:35246	MIR1264		ENSG00000276158	100302251
HGNC:35332	MIR1265	ENSG00000221371	ENSG00000221371	100302116
HGNC:35334	MIR1266	ENSG00000221052	ENSG00000221052	100302202
HGNC:35335	MIR1267	ENSG00000221650	ENSG00000221650	100302286
HGNC:35336	MIR1268A	ENSG00000221641	ENSG00000221641	100302233
HGNC:41581	MIR1268B		ENSG00000265561	100616121
HGNC:35337	MIR1269A	ENSG00000221563	ENSG00000221563	100302177
HGNC:41787	MIR1269B		ENSG00000265503	100616494
HGNC:35338	MIR1270	ENSG00000238517	ENSG00000238517	100302179
HGNC:38387	MIR1270-2			
HGNC:35252	MIR1271	ENSG00000221464	ENSG00000221464	100302203
HGNC:35339	MIR1272	ENSG00000221033	ENSG00000221033	100302184
HGNC:35340	MIR1273A			
HGNC:38173	MIR1273C		ENSG00000264814	100422821
HGNC:38375	MIR1273D			
HGNC:50833	MIR1273E			
HGNC:41733	MIR1273F			
HGNC:41684	MIR1273G			
HGNC:49973	MIR1273H		ENSG00000274466	102466247
HGNC:35341	MIR1274A			
HGNC:35358	MIR1274B			
HGNC:35346	MIR1275	ENSG00000221697	ENSG00000221697	100302123
HGNC:35347	MIR1276	ENSG00000221634	ENSG00000221634	100302121
HGNC:35350	MIR1277	ENSG00000221463	ENSG00000221463	100302214
HGNC:35356	MIR1278	ENSG00000221680	ENSG00000221680	100302163
HGNC:35357	MIR1279		ENSG00000283476	100302182
HGNC:35368	MIR1280			
HGNC:35359	MIR1281	ENSG00000284015	ENSG00000284015	100302237
HGNC:35360	MIR1282	ENSG00000221792	ENSG00000221792	100302254
HGNC:35255	MIR1283-1	ENSG00000221421	ENSG00000221421	100302265
HGNC:35361	MIR1283-2	ENSG00000221548	ENSG00000221548	100302205
HGNC:35362	MIR1284	ENSG00000221264	ENSG00000221264	100302112
HGNC:35277	MIR1285-1	ENSG00000221520	ENSG00000221520	100302218
HGNC:35278	MIR1285-2	ENSG00000221238	ENSG00000221238	100302268
HGNC:35279	MIR1286	ENSG00000221039	ENSG00000221039	100302118
HGNC:35280	MIR1287	ENSG00000284415	ENSG00000284415	100302133
HGNC:35363	MIR1288	ENSG00000221355	ENSG00000221355	100302124
HGNC:35281	MIR1289-1	ENSG00000221763	ENSG00000221763	100302125
HGNC:35282	MIR1289-2	ENSG00000221287	ENSG00000221287	100302134
HGNC:35283	MIR1290	ENSG00000221662	ENSG00000221662	100302276
HGNC:35284	MIR1291		ENSG00000281842	100302221
HGNC:35364	MIR1292	ENSG00000284481	ENSG00000284481	100302138
HGNC:35286	MIR1293	ENSG00000221604	ENSG00000221604	100302220
HGNC:35287	MIR1294	ENSG00000221430	ENSG00000221430	100302181
HGNC:35288	MIR1295A	ENSG00000221390	ENSG00000221390	100302178
HGNC:43524	MIR1295B		ENSG00000283598	100847009
HGNC:35249	MIR1296	ENSG00000221063	ENSG00000221063	100302150
HGNC:35289	MIR1297		ENSG00000283126	100302187
HGNC:35258	MIR1298	ENSG00000221710	ENSG00000221710	100302153
HGNC:35290	MIR1299	ENSG00000275377	ENSG00000275377	100302167
HGNC:35291	MIR1300			
HGNC:35253	MIR1301	ENSG00000221445	ENSG00000221445	100302246
HGNC:35293	MIR1302-1		ENSG00000283507	100302227
HGNC:35294	MIR1302-2	ENSG00000284332	ENSG00000284332	100302278
HGNC:52482	MIR1302-2HG	ENSG00000243485	ENSG00000243485	107985730
HGNC:35295	MIR1302-3	ENSG00000221055	ENSG00000221055	100302128
HGNC:35296	MIR1302-4	ENSG00000221628	ENSG00000221628	100302130
HGNC:35297	MIR1302-5	ENSG00000221091	ENSG00000221091	100302146
HGNC:35298	MIR1302-6	ENSG00000221393	ENSG00000221393	100302140
HGNC:35299	MIR1302-7		ENSG00000221768	100302147
HGNC:35300	MIR1302-8	ENSG00000221269	ENSG00000221269	100302223
HGNC:38218	MIR1302-9	ENSG00000283921	ENSG00000283921	100422831
HGNC:55045	MIR1302-9HG	ENSG00000227518		107987041
HGNC:38233	MIR1302-10		ENSG00000284557	100422834
HGNC:38246	MIR1302-11		ENSG00000283801	100422919
HGNC:35301	MIR1303	ENSG00000221552	ENSG00000221552	100302284
HGNC:35302	MIR1304	ENSG00000284458	ENSG00000284458	100302240
HGNC:35303	MIR1305	ENSG00000221227	ENSG00000221227	100302270
HGNC:35371	MIR1306	ENSG00000284464	ENSG00000284464	100302197
HGNC:35372	MIR1307	ENSG00000283867	ENSG00000283867	100302174
HGNC:35369	MIR1308			
HGNC:35373	MIR1321		ENSG00000283435	100302171
HGNC:35374	MIR1322		ENSG00000283210	100302166
HGNC:35251	MIR1323	ENSG00000221017	ENSG00000221017	100302255
HGNC:35377	MIR1324	ENSG00000283894	ENSG00000283894	100302212
HGNC:41902	MIR1343		ENSG00000251862	100616437
HGNC:35250	MIR1468	ENSG00000222532	ENSG00000222532	100302115
HGNC:35378	MIR1469	ENSG00000283888	ENSG00000283888	100302258
HGNC:35379	MIR1470	ENSG00000269782	ENSG00000269782	100302127
HGNC:35380	MIR1471	ENSG00000222246	ENSG00000222246	100302126
HGNC:35381	MIR1537	ENSG00000222831	ENSG00000222831	100302139
HGNC:35382	MIR1538	ENSG00000223109	ENSG00000223109	100302119
HGNC:35383	MIR1539		ENSG00000284239	100302257
HGNC:41596	MIR1587	ENSG00000263972	ENSG00000263972	100616251
HGNC:35389	MIR1825	ENSG00000284125	ENSG00000284125	100302183
HGNC:35390	MIR1826			
HGNC:35391	MIR1827		ENSG00000221476	100302217
HGNC:54161	MIR1843			113839518
HGNC:35392	MIR1908	ENSG00000284416	ENSG00000284416	100302263
HGNC:35393	MIR1909	ENSG00000284216	ENSG00000284216	100302210
HGNC:35394	MIR1910		ENSG00000283416	100302261
HGNC:35395	MIR1911	ENSG00000222715	ENSG00000222715	100302222
HGNC:35396	MIR1912	ENSG00000222321	ENSG00000222321	100302144
HGNC:35397	MIR1913	ENSG00000222958	ENSG00000222958	100302141
HGNC:35398	MIR1914	ENSG00000284433	ENSG00000284433	100302137
HGNC:35399	MIR1915	ENSG00000222071	ENSG00000222071	100302129
HGNC:31448	MIR1915HG	ENSG00000204682	ENSG00000204682	399726
HGNC:37060	MIR1972-1	ENSG00000238728	ENSG00000238728	100302243
HGNC:38252	MIR1972-2		ENSG00000239118	100422922
HGNC:37061	MIR1973		ENSG00000284253	100302290
HGNC:37062	MIR1974			
HGNC:37063	MIR1975			
HGNC:37064	MIR1976	ENSG00000238705	ENSG00000238705	100302190
HGNC:37065	MIR1977			
HGNC:37066	MIR1978			
HGNC:37067	MIR1979			
HGNC:37068	MIR2052		ENSG00000283188	100302260
HGNC:51555	MIR2052HG	ENSG00000254349	ENSG00000254349	441355
HGNC:37069	MIR2053	ENSG00000238399	ENSG00000238399	100302225
HGNC:37070	MIR2054		ENSG00000283550	100302267
HGNC:37071	MIR2110	ENSG00000284442	ENSG00000284442	100302224
HGNC:37058	MIR2113	ENSG00000238367	ENSG00000238367	100302164
HGNC:37308	MIR2114	ENSG00000252454	ENSG00000252454	100313839
HGNC:37309	MIR2115	ENSG00000252466	ENSG00000252466	100313840
HGNC:37310	MIR2116	ENSG00000253030	ENSG00000253030	100313886
HGNC:37311	MIR2117	ENSG00000284344	ENSG00000284344	100313779
HGNC:51999	MIR2117HG	ENSG00000267151	ENSG00000267151	106660605
HGNC:37313	MIR2276	ENSG00000252695	ENSG00000252695	100313842
HGNC:37314	MIR2277	ENSG00000284336	ENSG00000284336	100313887
HGNC:37315	MIR2278	ENSG00000252153	ENSG00000252153	100313780
HGNC:38328	MIR2355	ENSG00000253008	ENSG00000253008	100423036
HGNC:41843	MIR2392		ENSG00000266461	100616495
HGNC:41881	MIR2467		ENSG00000264292	100616360
HGNC:41532	MIR2681		ENSG00000265164	100616110
HGNC:41688	MIR2682		ENSG00000284247	100616452
HGNC:38221	MIR2861		ENSG00000284547	100422910
HGNC:38372	MIR2909		ENSG00000276326	100422969
HGNC:54162	MIR3059			113839519
HGNC:41652	MIR3064	ENSG00000284564	ENSG00000284564	100616387
HGNC:38234	MIR3065		ENSG00000211563	100422915
HGNC:38268	MIR3074	ENSG00000207617	ENSG00000207617	100422842
HGNC:54163	MIR3085			113839520
HGNC:38371	MIR3115		ENSG00000263793	100422866
HGNC:38200	MIR3116-1		ENSG00000263908	100422902
HGNC:38318	MIR3116-2		ENSG00000283690	100422946
HGNC:38385	MIR3117		ENSG00000264720	100422871
HGNC:38265	MIR3118-1		ENSG00000266299	100423008
HGNC:38324	MIR3118-2		ENSG00000265322	100422949
HGNC:38274	MIR3118-3		ENSG00000277243	100422844
HGNC:38287	MIR3118-4		ENSG00000265793	100422935
HGNC:38351	MIR3118-5			
HGNC:38210	MIR3118-6			
HGNC:38253	MIR3119-1	ENSG00000283340	ENSG00000283340	100422839
HGNC:38315	MIR3119-2	ENSG00000263390	ENSG00000263390	100423010
HGNC:38295	MIR3120		ENSG00000283152	100422882
HGNC:38259	MIR3121		ENSG00000265435	100423032
HGNC:38320	MIR3122		ENSG00000264358	100422947
HGNC:38330	MIR3123		ENSG00000265831	100422856
HGNC:38262	MIR3124		ENSG00000264500	100422879
HGNC:38219	MIR3125		ENSG00000264370	100422986
HGNC:38225	MIR3126		ENSG00000266649	100423030
HGNC:38269	MIR3127		ENSG00000264157	100422928
HGNC:38188	MIR3128		ENSG00000265396	100422824
HGNC:38217	MIR3129		ENSG00000264725	100422908
HGNC:38275	MIR3130-1	ENSG00000283469	ENSG00000283469	100422993
HGNC:38363	MIR3130-2	ENSG00000263468	ENSG00000263468	100423002
HGNC:38240	MIR3130-3			
HGNC:38344	MIR3130-4			
HGNC:38347	MIR3131		ENSG00000264755	100422957
HGNC:38373	MIR3132		ENSG00000265252	100423039
HGNC:38305	MIR3133		ENSG00000263752	100422942
HGNC:38254	MIR3134		ENSG00000264354	100422990
HGNC:38199	MIR3135A		ENSG00000266745	100422901
HGNC:41783	MIR3135B		ENSG00000263649	100616218
HGNC:38340	MIR3136		ENSG00000265355	100422859
HGNC:38263	MIR3137		ENSG00000265333	100422926
HGNC:38341	MIR3138		ENSG00000264931	100423011
HGNC:38201	MIR3139		ENSG00000265623	100423017
HGNC:38183	MIR3140		ENSG00000264678	100422896
HGNC:38326	MIR3141		ENSG00000264760	100422950
HGNC:38297	MIR3142	ENSG00000265237	ENSG00000265237	100422938
HGNC:51944	MIR3142HG	ENSG00000253522	ENSG00000253522	107075116
HGNC:38284	MIR3143		ENSG00000265565	100422934
HGNC:38331	MIR3144		ENSG00000265725	100422951
HGNC:38327	MIR3145		ENSG00000266555	100423001
HGNC:38368	MIR3146		ENSG00000265932	100422967
HGNC:38300	MIR3147		ENSG00000266168	100422939
HGNC:38215	MIR3148		ENSG00000264788	100422876
HGNC:38251	MIR3149		ENSG00000266712	100422921
HGNC:38362	MIR3150A		ENSG00000283522	100422964
HGNC:38938	MIR3150B	ENSG00000284147	ENSG00000284147	100500907
HGNC:52000	MIR3150BHG	ENSG00000245080	ENSG00000245080	105375650
HGNC:38266	MIR3151		ENSG00000265657	100422992
HGNC:38379	MIR3152		ENSG00000264638	100422869
HGNC:38289	MIR3153		ENSG00000265112	100422936
HGNC:38176	MIR3154		ENSG00000264823	100422893
HGNC:38245	MIR3155A		ENSG00000263628	100422989
HGNC:50003	MIR3155B		ENSG00000283634	100628560
HGNC:38241	MIR3156-1		ENSG00000263476	100422988
HGNC:38213	MIR3156-2		ENSG00000265499	100422907
HGNC:38229	MIR3156-3		ENSG00000266211	100423018
HGNC:38172	MIR3157		ENSG00000266407	100422892
HGNC:38196	MIR3158-1	ENSG00000263436	ENSG00000263436	100422900
HGNC:38279	MIR3158-2	ENSG00000283558	ENSG00000283558	100423033
HGNC:38181	MIR3159		ENSG00000264603	100423016
HGNC:38197	MIR3160-1		ENSG00000265014	100422827
HGNC:38192	MIR3160-2		ENSG00000283497	100422825
HGNC:38285	MIR3161		ENSG00000263693	100423000
HGNC:38271	MIR3162		ENSG00000264559	100422880
HGNC:38209	MIR3163		ENSG00000266423	100423029
HGNC:38288	MIR3164		ENSG00000265539	100422846
HGNC:38335	MIR3165		ENSG00000263742	100422953
HGNC:38386	MIR3166		ENSG00000266581	100423040
HGNC:38242	MIR3167		ENSG00000266215	100422918
HGNC:38249	MIR3168		ENSG00000264226	100422878
HGNC:38380	MIR3169		ENSG00000266663	100422973
HGNC:38282	MIR3170		ENSG00000263399	100422881
HGNC:38216	MIR3171	ENSG00000264657	ENSG00000264657	100422830
HGNC:38177	MIR3172			
HGNC:38174	MIR3173	ENSG00000264607	ENSG00000264607	100422981
HGNC:38264	MIR3174		ENSG00000265871	100422841
HGNC:38299	MIR3175		ENSG00000284324	100422995
HGNC:38345	MIR3176		ENSG00000266235	100423037
HGNC:38364	MIR3177		ENSG00000265820	100423012
HGNC:38381	MIR3178		ENSG00000266232	100422974
HGNC:38353	MIR3179-1		ENSG00000284305	100422960
HGNC:38325	MIR3179-2	ENSG00000257381	ENSG00000257381	100422886
HGNC:38214	MIR3179-3	ENSG00000266454	ENSG00000266454	100423006
HGNC:50838	MIR3179-4	ENSG00000277014	ENSG00000277014	103504729
HGNC:38382	MIR3180-1		ENSG00000265537	100422870
HGNC:38343	MIR3180-2		ENSG00000265373	100422956
HGNC:38239	MIR3180-3		ENSG00000266291	100422836
HGNC:38920	MIR3180-4		ENSG00000264115	100500852
HGNC:38969	MIR3180-5		ENSG00000264397	100500916
HGNC:38378	MIR3181		ENSG00000264947	100422972
HGNC:38317	MIR3182		ENSG00000263785	100422853
HGNC:38237	MIR3183		ENSG00000264429	100422835
HGNC:38182	MIR3184		ENSG00000284399	100423003
HGNC:38391	MIR3185		ENSG00000263602	100422978
HGNC:38311	MIR3186		ENSG00000266189	100422944
HGNC:38319	MIR3187		ENSG00000263414	100422854
HGNC:38226	MIR3188		ENSG00000267959	100422833
HGNC:38307	MIR3189		ENSG00000264175	100422943
HGNC:38190	MIR3190		ENSG00000265134	100422899
HGNC:38222	MIR3191		ENSG00000284411	100422832
HGNC:38202	MIR3192		ENSG00000265137	100422875
HGNC:38204	MIR3193		ENSG00000264395	100422904
HGNC:38346	MIR3194		ENSG00000266761	100422889
HGNC:38250	MIR3195		ENSG00000265306	100422838
HGNC:38198	MIR3196		ENSG00000266463	100423014
HGNC:38366	MIR3197		ENSG00000263681	100423023
HGNC:38236	MIR3198-1		ENSG00000264757	100423025
HGNC:41766	MIR3198-2		ENSG00000283803	100616400
HGNC:38294	MIR3199-1		ENSG00000264073	100423034
HGNC:38205	MIR3199-2		ENSG00000283225	100422998
HGNC:38227	MIR3200		ENSG00000264661	100422912
HGNC:38235	MIR3201		ENSG00000266508	100422916
HGNC:38224	MIR3202-1		ENSG00000265176	100422987
HGNC:38228	MIR3202-2		ENSG00000283694	100422877
HGNC:41564	MIR3529		ENSG00000283484	100616238
HGNC:41875	MIR3591		ENSG00000207778	100616357
HGNC:38922	MIR3605		ENSG00000284154	100500853
HGNC:38881	MIR3606		ENSG00000284180	100500837
HGNC:38900	MIR3607			
HGNC:38956	MIR3609	ENSG00000266019	ENSG00000266019	100500819
HGNC:38942	MIR3610		ENSG00000283956	100500914
HGNC:38914	MIR3611		ENSG00000266228	100500890
HGNC:38951	MIR3612		ENSG00000265635	100500817
HGNC:38964	MIR3613		ENSG00000264864	100500908
HGNC:38995	MIR3614		ENSG00000284542	100500827
HGNC:38905	MIR3615		ENSG00000284186	100500847
HGNC:38943	MIR3616		ENSG00000264901	100500814
HGNC:38977	MIR3617		ENSG00000266071	100500897
HGNC:38937	MIR3618		ENSG00000284140	100500860
HGNC:38998	MIR3619		ENSG00000266533	100500828
HGNC:38917	MIR3620		ENSG00000284163	100500810
HGNC:38930	MIR3621		ENSG00000263697	100500811
HGNC:38934	MIR3622A		ENSG00000284351	100500858
HGNC:38961	MIR3622B		ENSG00000265075	100500871
HGNC:38935	MIR3646		ENSG00000266151	100500813
HGNC:38903	MIR3647			
HGNC:38941	MIR3648-1		ENSG00000275708	100500862
HGNC:50843	MIR3648-2		ENSG00000264462	103504731
HGNC:38948	MIR3649		ENSG00000266043	100500816
HGNC:38981	MIR3650		ENSG00000265304	100500824
HGNC:38897	MIR3651		ENSG00000281156	100500918
HGNC:38894	MIR3652		ENSG00000284503	100500842
HGNC:38971	MIR3653			
HGNC:38896	MIR3654		ENSG00000284135	100500804
HGNC:38960	MIR3655		ENSG00000284325	100500820
HGNC:38889	MIR3656			
HGNC:38906	MIR3657		ENSG00000266370	100500889
HGNC:38963	MIR3658		ENSG00000283936	100500832
HGNC:38882	MIR3659		ENSG00000265596	100500801
HGNC:54306	MIR3659HG	ENSG00000224592	ENSG00000224592	105378653
HGNC:38985	MIR3660		ENSG00000264342	100500825
HGNC:38892	MIR3661		ENSG00000266751	100500905
HGNC:38983	MIR3662		ENSG00000283409	100500880
HGNC:38958	MIR3663	ENSG00000266782	ENSG00000266782	100500893
HGNC:50676	MIR3663HG	ENSG00000234474	ENSG00000234474	101927704
HGNC:38899	MIR3664		ENSG00000263744	100500844
HGNC:38939	MIR3665		ENSG00000266325	100500861
HGNC:38940	MIR3666		ENSG00000272230	100500896
HGNC:38990	MIR3667		ENSG00000264139	100500882
HGNC:38982	MIR3668		ENSG00000263514	100500879
HGNC:38968	MIR3669			
HGNC:38997	MIR3670-1	ENSG00000263918	ENSG00000263918	100500910
HGNC:43460	MIR3670-2	ENSG00000264722	ENSG00000264722	100846994
HGNC:50829	MIR3670-3		ENSG00000265776	103504726
HGNC:50828	MIR3670-4		ENSG00000274025	103504740
HGNC:38925	MIR3671		ENSG00000265996	100500854
HGNC:38957	MIR3672		ENSG00000265456	100500869
HGNC:38908	MIR3673			
HGNC:38915	MIR3674		ENSG00000283858	100500912
HGNC:38973	MIR3675		ENSG00000263811	100500876
HGNC:38927	MIR3676			
HGNC:38932	MIR3677		ENSG00000266643	100500812
HGNC:38891	MIR3678		ENSG00000264511	100500841
HGNC:38979	MIR3679		ENSG00000263813	100500878
HGNC:38989	MIR3680-1		ENSG00000265462	100500917
HGNC:43472	MIR3680-2		ENSG00000266758	100847041
HGNC:38994	MIR3681		ENSG00000264089	100500884
HGNC:52001	MIR3681HG	ENSG00000224184	ENSG00000224184	100506457
HGNC:38916	MIR3682		ENSG00000265452	100500850
HGNC:38999	MIR3683		ENSG00000266287	100500886
HGNC:38950	MIR3684		ENSG00000265213	100500867
HGNC:38886	MIR3685		ENSG00000265917	100500802
HGNC:38887	MIR3686		ENSG00000263763	100500839
HGNC:38946	MIR3687-1			
HGNC:50835	MIR3687-2			
HGNC:38986	MIR3688-1	ENSG00000264105	ENSG00000264105	100500881
HGNC:41735	MIR3688-2	ENSG00000283379	ENSG00000283379	100616303
HGNC:38904	MIR3689A		ENSG00000265872	100500846
HGNC:38924	MIR3689B		ENSG00000264163	100500906
HGNC:41816	MIR3689C		ENSG00000264744	100616333
HGNC:41621	MIR3689D1		ENSG00000265848	100616131
HGNC:41846	MIR3689D2		ENSG00000264136	100616344
HGNC:41887	MIR3689E		ENSG00000266827	100616460
HGNC:41702	MIR3689F		ENSG00000266514	100616212
HGNC:38967	MIR3690		ENSG00000265658	100500894
HGNC:50218	MIR3690-2			
HGNC:38909	MIR3691		ENSG00000265083	100500900
HGNC:38885	MIR3692		ENSG00000266617	100500899
HGNC:38926	MIR3713	ENSG00000266449	ENSG00000266449	100500855
HGNC:38928	MIR3714		ENSG00000283885	100500913
HGNC:38988	MIR3907		ENSG00000265810	100500835
HGNC:38991	MIR3908		ENSG00000266655	100500909
HGNC:38987	MIR3909		ENSG00000266320	100500826
